,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,UATYP10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
578455,6,83,101,1000,60830001011000,Block 1000,G5040,U,79282.0,U,S,3656,0,34.451220299999996,-119.76262439999999
572787,6,83,101,1001,60830001011001,Block 1001,G5040,U,79282.0,U,S,7985,0,34.4505536,-119.76182220000001
577488,6,83,101,1002,60830001011002,Block 1002,G5040,U,79282.0,U,S,88128,0,34.446201,-119.76275
571314,6,83,101,1003,60830001011003,Block 1003,G5040,U,79282.0,U,S,14351,0,34.4475295,-119.7635479
578910,6,83,101,1004,60830001011004,Block 1004,G5040,U,79282.0,U,S,24410,0,34.449240100000004,-119.7639366
579274,6,83,101,1005,60830001011005,Block 1005,G5040,U,79282.0,U,S,14075,0,34.44651760000001,-119.76366599999999
572789,6,83,101,1006,60830001011006,Block 1006,G5040,U,79282.0,U,S,6258,0,34.4457848,-119.76385330000001
570169,6,83,101,1007,60830001011007,Block 1007,G5040,U,79282.0,U,S,23277,0,34.445533000000005,-119.7647399
578155,6,83,101,1008,60830001011008,Block 1008,G5040,U,79282.0,U,S,6197,0,34.4484725,-119.7630963
578911,6,83,101,1009,60830001011009,Block 1009,G5040,U,79282.0,U,S,7624,0,34.4488166,-119.7619013
577655,6,83,101,1010,60830001011010,Block 1010,G5040,U,79282.0,U,S,8796,0,34.442205200000004,-119.7648685
578912,6,83,101,1011,60830001011011,Block 1011,G5040,U,79282.0,U,S,4439,0,34.4453001,-119.764017
578913,6,83,101,1012,60830001011012,Block 1012,G5040,U,79282.0,U,S,9153,0,34.4483185,-119.76192890000002
579474,6,83,101,1013,60830001011013,Block 1013,G5040,U,79282.0,U,S,6802,0,34.4444882,-119.7641221
570894,6,83,101,1014,60830001011014,Block 1014,G5040,U,79282.0,U,S,9657,0,34.4442016,-119.76550520000002
577479,6,83,101,1015,60830001011015,Block 1015,G5040,U,79282.0,U,S,48128,0,34.4446408,-119.76628329999998
575393,6,83,101,1016,60830001011016,Block 1016,G5040,U,79282.0,U,S,5763,0,34.4436123,-119.7661465
574709,6,83,101,1017,60830001011017,Block 1017,G5040,U,79282.0,U,S,3970,0,34.4428848,-119.7654777
577120,6,83,101,1018,60830001011018,Block 1018,G5040,U,79282.0,U,S,5071,0,34.444246500000006,-119.7677692
