,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,UATYP10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
368164,6,61,20104,1000,60610201041000,Block 1000,G5040,R,,,S,270904,0,39.1865825,-120.1167975
369909,6,61,20104,1001,60610201041001,Block 1001,G5040,R,,,S,29488,0,39.185158,-120.1143675
370918,6,61,20104,1002,60610201041002,Block 1002,G5040,R,,,S,4564,0,39.1861169,-120.11374599999999
367750,6,61,20104,1003,60610201041003,Block 1003,G5040,R,,,S,4099,0,39.1862445,-120.11511509999998
366597,6,61,20104,1004,60610201041004,Block 1004,G5040,R,,,S,4536,0,39.1870367,-120.11306019999999
369910,6,61,20104,1005,60610201041005,Block 1005,G5040,R,,,S,15581,0,39.1880528,-120.11261299999998
371722,6,61,20104,1006,60610201041006,Block 1006,G5040,R,,,S,49333,0,39.1863182,-120.11203370000001
370920,6,61,20104,1007,60610201041007,Block 1007,G5040,R,,,S,27787,0,39.1846559,-120.1111644
364828,6,61,20104,1008,60610201041008,Block 1008,G5040,R,,,S,16958,0,39.184361700000004,-120.1130494
371437,6,61,20104,1009,60610201041009,Block 1009,G5040,R,,,S,587,0,39.1849222,-120.1132784
369905,6,61,20104,1010,60610201041010,Block 1010,G5040,R,,,S,35861,0,39.183501899999996,-120.11399909999999
371177,6,61,20104,1011,60610201041011,Block 1011,G5040,R,,,S,135856,0,39.182509499999995,-120.113676
369912,6,61,20104,1012,60610201041012,Block 1012,G5040,R,,,S,130099,0,39.183124,-120.1208947
370429,6,61,20104,1013,60610201041013,Block 1013,G5040,R,,,S,19107,0,39.18242120000001,-120.1214341
370772,6,61,20104,1014,60610201041014,Block 1014,G5040,R,,,S,8893,0,39.1827718,-120.1238397
370770,6,61,20104,1015,60610201041015,Block 1015,G5040,R,,,S,198242,0,39.181050299999995,-120.12585279999999
366258,6,61,20104,1016,60610201041016,Block 1016,G5040,R,,,S,3361,0,39.1790958,-120.1305625
