,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,UATYP10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
565669,6,81,600100,1000,60816001001000,Block 1000,G5040,R,,,S,0,817352,37.698263,-122.3898949
563204,6,81,600100,1001,60816001001001,Block 1001,G5040,U,78904.0,U,S,169789,0,37.6994229,-122.3925494
568228,6,81,600100,1002,60816001001002,Block 1002,G5040,U,78904.0,U,S,14322,0,37.703708,-122.3934196
567842,6,81,600100,1003,60816001001003,Block 1003,G5040,U,78904.0,U,S,18789,0,37.6894452,-122.39130800000001
563219,6,81,600100,1004,60816001001004,Block 1004,G5040,U,78904.0,U,S,10933,0,37.6910338,-122.3914708
567710,6,81,600100,1005,60816001001005,Block 1005,G5040,U,78904.0,U,S,1230611,0,37.6979367,-122.39635009999999
560975,6,81,600100,1006,60816001001006,Block 1006,G5040,U,78904.0,U,S,78679,0,37.7075393,-122.3987189
567502,6,81,600100,1007,60816001001007,Block 1007,G5040,U,78904.0,U,S,315230,0,37.6962469,-122.4005021
563753,6,81,600100,1008,60816001001008,Block 1008,G5040,U,78904.0,U,S,823290,0,37.6991265,-122.40373490000002
561430,6,81,600100,1009,60816001001009,Block 1009,G5040,U,78904.0,U,S,40256,0,37.6988108,-122.40614409999999
565592,6,81,600100,1010,60816001001010,Block 1010,G5040,U,78904.0,U,S,151911,0,37.7030278,-122.40956329999999
566627,6,81,600100,1011,60816001001011,Block 1011,G5040,U,78904.0,U,S,6346,0,37.7005674,-122.4080236
566471,6,81,600100,1012,60816001001012,Block 1012,G5040,U,78904.0,U,S,253163,0,37.697281,-122.40878629999999
568650,6,81,600100,1013,60816001001013,Block 1013,G5040,U,78904.0,U,S,1198,0,37.699141299999994,-122.41207079999998
565877,6,81,600100,1014,60816001001014,Block 1014,G5040,U,78904.0,U,S,43444,0,37.697827200000006,-122.40679080000001
565130,6,81,600100,1015,60816001001015,Block 1015,G5040,U,78904.0,U,S,1246,0,37.700550899999996,-122.411502
560794,6,81,600100,1016,60816001001016,Block 1016,G5040,U,78904.0,U,S,320,0,37.701530299999995,-122.41198759999999
567270,6,81,600100,1017,60816001001017,Block 1017,G5040,U,78904.0,U,S,1044730,0,37.6938994,-122.41721059999999
562287,6,81,600100,1018,60816001001018,Block 1018,G5040,U,78904.0,U,S,251422,0,37.689955600000005,-122.41705
567229,6,81,600100,1019,60816001001019,Block 1019,G5040,U,78904.0,U,S,23811,0,37.694154499999996,-122.41911809999999
561083,6,81,600100,1020,60816001001020,Block 1020,G5040,U,78904.0,U,S,194090,0,37.6913146,-122.4147946
561438,6,81,600100,1021,60816001001021,Block 1021,G5040,U,78904.0,U,S,8601,0,37.6985628,-122.41744840000001
561650,6,81,600100,1022,60816001001022,Block 1022,G5040,U,78904.0,U,S,2907080,0,37.687186700000005,-122.42536129999999
568528,6,81,600100,1023,60816001001023,Block 1023,G5040,U,78904.0,U,S,1748,0,37.685659,-122.4118676
561870,6,81,600100,1024,60816001001024,Block 1024,G5040,U,78904.0,U,S,9271,0,37.689150500000004,-122.43979399999999
560658,6,81,600100,1025,60816001001025,Block 1025,G5040,U,78904.0,U,S,11679,0,37.686321,-122.41083290000002
563905,6,81,600100,1026,60816001001026,Block 1026,G5040,U,78904.0,U,S,54643,0,37.6882415,-122.4368243
562394,6,81,600100,1027,60816001001027,Block 1027,G5040,U,78904.0,U,S,4489,0,37.684391999999995,-122.43180490000002
562393,6,81,600100,1028,60816001001028,Block 1028,G5040,U,78904.0,U,S,3637,0,37.685196600000005,-122.43327250000002
567619,6,81,600100,1029,60816001001029,Block 1029,G5040,U,78904.0,U,S,16559,0,37.68302,-122.43001149999999
563764,6,81,600100,1030,60816001001030,Block 1030,G5040,U,78904.0,U,S,596304,0,37.695561700000006,-122.4418987
562392,6,81,600100,1031,60816001001031,Block 1031,G5040,U,78904.0,U,S,921792,0,37.692915500000005,-122.4461567
566500,6,81,600100,1032,60816001001032,Block 1032,G5040,U,78904.0,U,S,15293,0,37.695381700000006,-122.45323470000001
567840,6,81,600100,1033,60816001001033,Block 1033,G5040,U,78904.0,U,S,1300,0,37.6895156,-122.440546
563904,6,81,600100,1034,60816001001034,Block 1034,G5040,U,78904.0,U,S,50764,0,37.690726399999996,-122.4438155
561084,6,81,600100,1035,60816001001035,Block 1035,G5040,U,78904.0,U,S,131357,0,37.6916152,-122.4088737
561304,6,81,600100,1036,60816001001036,Block 1036,G5040,U,78904.0,U,S,243217,0,37.6894861,-122.4057311
560942,6,81,600100,1037,60816001001037,Block 1037,G5040,U,78904.0,U,S,20080,0,37.692984,-122.4184202
566846,6,81,600100,1038,60816001001038,Block 1038,G5040,U,78904.0,U,S,159214,0,37.6878384,-122.409581
561306,6,81,600100,1039,60816001001039,Block 1039,G5040,U,78904.0,U,S,37549,0,37.686789399999995,-122.40354509999999
562396,6,81,600100,1040,60816001001040,Block 1040,G5040,U,78904.0,U,S,19228,0,37.6866111,-122.3991134
567978,6,81,600100,1041,60816001001041,Block 1041,G5040,U,78904.0,U,S,162226,0,37.678543100000006,-122.3927297
565878,6,81,600100,1042,60816001001042,Block 1042,G5040,U,78904.0,U,S,67627,0,37.688554499999995,-122.39489099999999
561305,6,81,600100,1043,60816001001043,Block 1043,G5040,U,78904.0,U,S,114816,447655,37.6787399,-122.3907168
562801,6,81,600100,1044,60816001001044,Block 1044,G5040,U,78904.0,U,S,45519,0,37.6796364,-122.3887716
562726,6,81,600100,1045,60816001001045,Block 1045,G5040,U,78904.0,U,S,31926,0,37.6793995,-122.3885309
567711,6,81,600100,1046,60816001001046,Block 1046,G5040,U,78904.0,U,S,363763,0,37.6757495,-122.383302
563982,6,81,600100,1047,60816001001047,Block 1047,G5040,U,78904.0,U,S,76931,0,37.6746026,-122.38532849999999
563481,6,81,600100,1048,60816001001048,Block 1048,G5040,U,78904.0,U,S,12873,0,37.6752141,-122.3887263
567232,6,81,600100,1049,60816001001049,Block 1049,G5040,R,,,S,0,852773,37.679495,-122.38298049999999
560492,6,81,600100,1050,60816001001050,Block 1050,G5040,U,78904.0,U,S,7761,0,37.6731994,-122.390197
560812,6,81,600100,1051,60816001001051,Block 1051,G5040,U,78904.0,U,S,8198,0,37.672520899999995,-122.39022140000002
561719,6,81,600100,1052,60816001001052,Block 1052,G5040,U,78904.0,U,S,314893,0,37.673334000000004,-122.39597830000001
566495,6,81,600100,1053,60816001001053,Block 1053,G5040,U,78904.0,U,S,134164,0,37.6776442,-122.4011909
564181,6,81,600100,1054,60816001001054,Block 1054,G5040,U,78904.0,U,S,413296,0,37.67641029999999,-122.40204070000001
565593,6,81,600100,1055,60816001001055,Block 1055,G5040,U,78904.0,U,S,98022,0,37.6846943,-122.40711979999999
561640,6,81,600100,1056,60816001001056,Block 1056,G5040,U,78904.0,U,S,57147,0,37.686434999999996,-122.40805320000001
