,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,UATYP10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
603800,6,87,100100,1000,60871001001000,Block 1000,G5040,U,79336.0,U,S,15782,0,37.00899329999999,-121.99494240000001
605187,6,87,100100,1001,60871001001001,Block 1001,G5040,U,79336.0,U,S,295,0,37.0093446,-121.9941615
602457,6,87,100100,1002,60871001001002,Block 1002,G5040,U,79336.0,U,S,21979,0,37.0090018,-121.996141
604182,6,87,100100,1003,60871001001003,Block 1003,G5040,U,79336.0,U,S,434643,0,37.003262400000004,-121.99939499999999
602850,6,87,100100,1004,60871001001004,Block 1004,G5040,U,79336.0,U,S,30926,0,37.0012387,-122.0024819
606958,6,87,100100,1005,60871001001005,Block 1005,G5040,U,79336.0,U,S,1078,0,37.0082579,-121.9974256
605750,6,87,100100,1006,60871001001006,Block 1006,G5040,U,79336.0,U,S,1117120,0,36.9967016,-121.99699609999999
606965,6,87,100100,1007,60871001001007,Block 1007,G5040,U,79336.0,U,S,16594,0,36.998152000000005,-121.99974250000001
606953,6,87,100100,1008,60871001001008,Block 1008,G5040,U,79336.0,U,S,39458,0,36.9951459,-122.0014996
605888,6,87,100100,1009,60871001001009,Block 1009,G5040,U,79336.0,U,S,13660,0,36.9922801,-121.999059
602309,6,87,100100,1010,60871001001010,Block 1010,G5040,U,79336.0,U,S,15583,0,37.000663200000005,-121.998291
604531,6,87,100100,1011,60871001001011,Block 1011,G5040,U,79336.0,U,S,29609,0,37.0054009,-121.99374170000002
605814,6,87,100100,1012,60871001001012,Block 1012,G5040,U,79336.0,U,S,20600,0,37.0056975,-121.992397
603762,6,87,100100,1013,60871001001013,Block 1013,G5040,U,79336.0,U,S,8825,0,37.0074033,-121.99575490000001
605174,6,87,100100,1014,60871001001014,Block 1014,G5040,U,79336.0,U,S,852,0,36.9917198,-122.00805600000001
604217,6,87,100100,1015,60871001001015,Block 1015,G5040,U,79336.0,U,S,384595,0,36.9951354,-122.0072828
606964,6,87,100100,1016,60871001001016,Block 1016,G5040,U,79336.0,U,S,62406,0,36.997351,-122.00965349999998
604912,6,87,100100,1017,60871001001017,Block 1017,G5040,U,79336.0,U,S,32401,0,36.9959084,-122.0036814
603776,6,87,100100,1018,60871001001018,Block 1018,G5040,U,79336.0,U,S,67619,0,36.990373600000005,-122.0035084
605498,6,87,100100,1019,60871001001019,Block 1019,G5040,U,79336.0,U,S,75250,0,36.990518,-122.0063788
604043,6,87,100100,1020,60871001001020,Block 1020,G5040,U,79336.0,U,S,34607,0,36.990313799999996,-122.00903419999999
604069,6,87,100100,1021,60871001001021,Block 1021,G5040,U,79336.0,U,S,48433,0,36.992545799999995,-121.9924797
604330,6,87,100100,1022,60871001001022,Block 1022,G5040,U,79336.0,U,S,34902,0,36.9890688,-122.00711640000002
604849,6,87,100100,1023,60871001001023,Block 1023,G5040,U,79336.0,U,S,25031,0,36.9887503,-122.0091095
605223,6,87,100100,1024,60871001001024,Block 1024,G5040,U,79336.0,U,S,31280,0,36.9893092,-122.0117929
603467,6,87,100100,1025,60871001001025,Block 1025,G5040,U,79336.0,U,S,3018,0,36.9885654,-122.0120763
602856,6,87,100100,1026,60871001001026,Block 1026,G5040,U,79336.0,U,S,10293,0,36.9883864,-122.0069938
603151,6,87,100100,1027,60871001001027,Block 1027,G5040,U,79336.0,U,S,6971,0,36.9887076,-122.00350590000001
605224,6,87,100100,1028,60871001001028,Block 1028,G5040,U,79336.0,U,S,469,0,36.98904829999999,-122.0023679
606069,6,87,100100,2000,60871001002000,Block 2000,G5040,U,79336.0,U,S,106595,0,36.993627399999994,-121.9887503
603299,6,87,100100,2001,60871001002001,Block 2001,G5040,U,79336.0,U,S,28787,0,36.9916158,-121.98943829999999
605280,6,87,100100,2002,60871001002002,Block 2002,G5040,U,79336.0,U,S,15427,0,37.0005881,-121.9917976
605182,6,87,100100,2003,60871001002003,Block 2003,G5040,U,79336.0,U,S,34,0,36.9912885,-121.98724579999998
606049,6,87,100100,2004,60871001002004,Block 2004,G5040,U,79336.0,U,S,6358,0,36.992816999999995,-121.9872479
604987,6,87,100100,2005,60871001002005,Block 2005,G5040,U,79336.0,U,S,682,0,36.991669099999996,-121.9869217
