,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,UATYP10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
618596,6,91,10000,1000,60910100001000,Block 1000,G5040,R,,,S,7239600,0,39.702357899999996,-120.011311
619210,6,91,10000,1001,60910100001001,Block 1001,G5040,R,,,S,220600,0,39.7074266,-120.029604
619476,6,91,10000,1002,60910100001002,Block 1002,G5040,R,,,S,18131,0,39.70685770000001,-120.0337504
618764,6,91,10000,1003,60910100001003,Block 1003,G5040,R,,,S,63293,0,39.7037679,-120.0329541
618958,6,91,10000,1004,60910100001004,Block 1004,G5040,R,,,S,121212,0,39.703778799999995,-120.03388659999999
617627,6,91,10000,1005,60910100001005,Block 1005,G5040,R,,,S,36687,0,39.7025679,-120.0341476
618248,6,91,10000,1006,60910100001006,Block 1006,G5040,R,,,S,113634,0,39.706400099999996,-120.03798929999999
617924,6,91,10000,1007,60910100001007,Block 1007,G5040,R,,,S,16267,0,39.6985976,-120.032073
619046,6,91,10000,1008,60910100001008,Block 1008,G5040,R,,,S,16340,0,39.6964385,-120.03063359999999
618446,6,91,10000,1009,60910100001009,Block 1009,G5040,R,,,S,640989,0,39.690770799999996,-120.02506299999999
618246,6,91,10000,1010,60910100001010,Block 1010,G5040,R,,,S,196658,0,39.6944148,-120.02777309999999
618009,6,91,10000,1011,60910100001011,Block 1011,G5040,R,,,S,250840,0,39.6685109,-120.0021886
617626,6,91,10000,1012,60910100001012,Block 1012,G5040,R,,,S,21064,0,39.6728809,-120.0030097
619048,6,91,10000,1013,60910100001013,Block 1013,G5040,R,,,S,55474,0,39.673447100000004,-120.0027422
618153,6,91,10000,1014,60910100001014,Block 1014,G5040,R,,,S,12282,0,39.675392200000005,-120.00364540000001
619477,6,91,10000,1015,60910100001015,Block 1015,G5040,R,,,S,326102,0,39.6853524,-120.012592
618414,6,91,10000,1016,60910100001016,Block 1016,G5040,R,,,S,93031,0,39.682472600000004,-120.0106279
619047,6,91,10000,1017,60910100001017,Block 1017,G5040,R,,,S,29828,0,39.697959000000004,-120.03024599999999
618949,6,91,10000,1018,60910100001018,Block 1018,G5040,R,,,S,174712,0,39.694335200000005,-120.0243647
617966,6,91,10000,1019,60910100001019,Block 1019,G5040,R,,,S,285448,0,39.6558963,-120.0019381
618249,6,91,10000,1020,60910100001020,Block 1020,G5040,R,,,S,5178,0,39.668736700000004,-120.0011338
617921,6,91,10000,1021,60910100001021,Block 1021,G5040,R,,,S,134340,0,39.63993320000001,-120.00220949999999
619211,6,91,10000,1022,60910100001022,Block 1022,G5040,R,,,S,1004372,0,39.65210220000001,-120.00447150000001
619241,6,91,10000,1023,60910100001023,Block 1023,G5040,R,,,S,1031,0,39.64378920000001,-120.0018379
618550,6,91,10000,1024,60910100001024,Block 1024,G5040,R,,,S,1646875,0,39.6519583,-120.0118615
619240,6,91,10000,1025,60910100001025,Block 1025,G5040,R,,,S,0,620,39.6467138,-120.0196267
617601,6,91,10000,1026,60910100001026,Block 1026,G5040,R,,,S,0,278,39.6473236,-120.0195115
617610,6,91,10000,1027,60910100001027,Block 1027,G5040,R,,,S,8499,0,39.643246600000005,-120.0069571
618154,6,91,10000,1028,60910100001028,Block 1028,G5040,R,,,S,3589665,493,39.6595833,-120.0193632
617964,6,91,10000,1029,60910100001029,Block 1029,G5040,R,,,S,10233594,0,39.677781700000004,-120.0340233
617802,6,91,10000,1030,60910100001030,Block 1030,G5040,R,,,S,317527,0,39.670404600000005,-120.0166664
619429,6,91,10000,1031,60910100001031,Block 1031,G5040,R,,,S,96371,0,39.663238,-120.0277506
617963,6,91,10000,1032,60910100001032,Block 1032,G5040,R,,,S,3733816,0,39.700531899999994,-120.04917250000001
618957,6,91,10000,1033,60910100001033,Block 1033,G5040,R,,,S,701402,0,39.7033166,-120.06399170000002
618152,6,91,10000,1034,60910100001034,Block 1034,G5040,R,,,S,4323818,0,39.7030705,-120.0865067
617801,6,91,10000,1035,60910100001035,Block 1035,G5040,R,,,S,2075837,0,39.695257,-120.10173799999998
617956,6,91,10000,1036,60910100001036,Block 1036,G5040,R,,,S,24545366,2453,39.6886428,-120.1439413
617829,6,91,10000,1037,60910100001037,Block 1037,G5040,R,,,S,386228,0,39.675937899999994,-120.1752535
619421,6,91,10000,1038,60910100001038,Block 1038,G5040,R,,,S,11255,0,39.6791335,-120.1700616
618405,6,91,10000,1039,60910100001039,Block 1039,G5040,R,,,S,33288,0,39.6755342,-120.1678064
618404,6,91,10000,1040,60910100001040,Block 1040,G5040,R,,,S,102337,0,39.685736,-120.1712559
618096,6,91,10000,1041,60910100001041,Block 1041,G5040,R,,,S,4232,0,39.684303299999996,-120.12478190000002
617957,6,91,10000,1042,60910100001042,Block 1042,G5040,R,,,S,2203,0,39.707708000000004,-120.20125990000001
617892,6,91,10000,1043,60910100001043,Block 1043,G5040,R,,,S,13572297,1301,39.689849,-120.1981023
617796,6,91,10000,1044,60910100001044,Block 1044,G5040,R,,,S,180611,0,39.6852455,-120.21899540000001
619493,6,91,10000,1045,60910100001045,Block 1045,G5040,R,,,S,3802070,0,39.6970828,-120.2311412
618287,6,91,10000,1046,60910100001046,Block 1046,G5040,R,,,S,51366,0,39.6974539,-120.2221743
619425,6,91,10000,1047,60910100001047,Block 1047,G5040,R,,,S,392731,3594,39.705104,-120.24647990000001
619415,6,91,10000,1048,60910100001048,Block 1048,G5040,R,,,S,1988428,3466,39.6871456,-120.24522979999999
618703,6,91,10000,1049,60910100001049,Block 1049,G5040,R,,,S,30099,0,39.6736879,-120.18219099999999
617672,6,91,10000,1050,60910100001050,Block 1050,G5040,R,,,S,98600944,13992,39.6102117,-120.13072
618326,6,91,10000,1051,60910100001051,Block 1051,G5040,R,,,S,5154281,0,39.6443619,-120.1155556
619096,6,91,10000,1052,60910100001052,Block 1052,G5040,R,,,S,203570,0,39.6609475,-120.1182362
618016,6,91,10000,1053,60910100001053,Block 1053,G5040,R,,,S,29608,0,39.5605495,-120.1076169
618393,6,91,10000,1054,60910100001054,Block 1054,G5040,R,,,S,22079,0,39.560936299999995,-120.10074099999999
618538,6,91,10000,1055,60910100001055,Block 1055,G5040,R,,,S,13620,0,39.581812299999996,-120.0713406
617923,6,91,10000,1056,60910100001056,Block 1056,G5040,R,,,S,20940,0,39.6614877,-120.12492240000002
