,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,UATYP10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
162093,6,35,40100,1000,60350401001000,Block 1000,G5040,R,,,S,23824960,154835,41.1579414,-121.157059
160231,6,35,40100,1001,60350401001001,Block 1001,G5040,R,,,S,0,82544,41.1593428,-121.14427179999998
160489,6,35,40100,1002,60350401001002,Block 1002,G5040,R,,,S,0,51004,41.175278999999996,-121.14765420000002
161353,6,35,40100,1003,60350401001003,Block 1003,G5040,R,,,S,0,80757,41.160064299999995,-121.14706650000001
164067,6,35,40100,1004,60350401001004,Block 1004,G5040,R,,,S,0,1072,41.168743,-121.1821922
161617,6,35,40100,1005,60350401001005,Block 1005,G5040,R,,,S,0,26953,41.1698099,-121.1572463
161352,6,35,40100,1006,60350401001006,Block 1006,G5040,R,,,S,74603,88,41.125316,-121.1437268
164023,6,35,40100,1007,60350401001007,Block 1007,G5040,R,,,S,0,2882,41.1840028,-121.15685829999998
161622,6,35,40100,1008,60350401001008,Block 1008,G5040,R,,,S,0,489,41.1261572,-121.1459318
162875,6,35,40100,1009,60350401001009,Block 1009,G5040,R,,,S,0,71749,41.121942100000005,-121.14577340000001
162381,6,35,40100,1010,60350401001010,Block 1010,G5040,R,,,S,33513,0,41.1719117,-121.17791399999999
163785,6,35,40100,1011,60350401001011,Block 1011,G5040,R,,,S,81433,0,41.127195799999996,-121.1402268
164021,6,35,40100,1012,60350401001012,Block 1012,G5040,R,,,S,0,4913,41.1738726,-121.1725222
161123,6,35,40100,1013,60350401001013,Block 1013,G5040,R,,,S,577438,0,41.1731245,-121.18299009999998
159241,6,35,40100,1014,60350401001014,Block 1014,G5040,R,,,S,0,2225,41.18424,-121.1591275
164022,6,35,40100,1015,60350401001015,Block 1015,G5040,R,,,S,1100,0,41.184343,-121.15890630000001
161170,6,35,40100,1016,60350401001016,Block 1016,G5040,R,,,S,655584,0,41.1199622,-121.15341529999999
162874,6,35,40100,1017,60350401001017,Block 1017,G5040,R,,,S,3769257,4064,41.111593799999994,-121.1721213
161973,6,35,40100,1018,60350401001018,Block 1018,G5040,R,,,S,1946143,3542,41.180094399999994,-121.17698020000002
162976,6,35,40100,1019,60350401001019,Block 1019,G5040,R,,,S,0,18116,41.1748963,-121.17332720000002
161349,6,35,40100,1020,60350401001020,Block 1020,G5040,R,,,S,660818,78712,41.177675799999996,-121.1903294
161351,6,35,40100,1021,60350401001021,Block 1021,G5040,R,,,S,6432,0,41.18411879999999,-121.1964813
161350,6,35,40100,1022,60350401001022,Block 1022,G5040,R,,,S,25966,0,41.1835083,-121.19720990000002
162603,6,35,40100,1023,60350401001023,Block 1023,G5040,R,,,S,8874,0,41.1835302,-121.19835309999999
162162,6,35,40100,1024,60350401001024,Block 1024,G5040,R,,,S,9243414,32232,41.1685244,-121.21111770000002
163783,6,35,40100,1025,60350401001025,Block 1025,G5040,R,,,S,1955042,0,41.1776826,-121.23773190000001
163782,6,35,40100,1026,60350401001026,Block 1026,G5040,R,,,S,1077902,0,41.1805559,-121.25385890000001
161972,6,35,40100,1027,60350401001027,Block 1027,G5040,R,,,S,369071,0,41.1814391,-121.26835530000001
161971,6,35,40100,1028,60350401001028,Block 1028,G5040,R,,,S,10340325,693,41.1704789,-121.2845034
161449,6,35,40100,1029,60350401001029,Block 1029,G5040,R,,,S,1755657,0,41.1756667,-121.31136550000001
162160,6,35,40100,1030,60350401001030,Block 1030,G5040,R,,,S,129692,0,41.171925099999996,-121.3150951
161075,6,35,40100,1031,60350401001031,Block 1031,G5040,R,,,S,4632039,0,41.1383312,-121.26093629999998
161120,6,35,40100,1032,60350401001032,Block 1032,G5040,R,,,S,2619707,0,41.163146399999995,-121.255343
162091,6,35,40100,1033,60350401001033,Block 1033,G5040,R,,,S,16822,0,41.1700457,-121.243473
164066,6,35,40100,1034,60350401001034,Block 1034,G5040,R,,,S,10416833,0,41.1490539,-121.2369217
162092,6,35,40100,1035,60350401001035,Block 1035,G5040,R,,,S,1979885,0,41.1628812,-121.2244111
