,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,UATYP10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
15695,6,1,400100,1000,60014001001000,Block 1000,G5040,U,78904.0,U,S,590336,0,37.879011799999994,-122.2316537
7386,6,1,400100,1001,60014001001001,Block 1001,G5040,U,78904.0,U,S,22089,0,37.881845500000004,-122.23407649999999
10094,6,1,400100,1002,60014001001002,Block 1002,G5040,U,78904.0,U,S,9433,0,37.8805137,-122.2293719
23754,6,1,400100,1003,60014001001003,Block 1003,G5040,U,78904.0,U,S,1354,0,37.88308789999999,-122.23904820000001
16550,6,1,400100,1004,60014001001004,Block 1004,G5040,U,78904.0,U,S,7977,0,37.88288,-122.2383728
10107,6,1,400100,1005,60014001001005,Block 1005,G5040,U,78904.0,U,S,2611,0,37.8770961,-122.2232165
10106,6,1,400100,1006,60014001001006,Block 1006,G5040,U,78904.0,U,S,3590,0,37.8781047,-122.22392820000002
23452,6,1,400100,1007,60014001001007,Block 1007,G5040,U,78904.0,U,S,1916441,0,37.8724645,-122.23569769999999
22251,6,1,400100,1008,60014001001008,Block 1008,G5040,U,78904.0,U,S,22169,0,37.8626339,-122.243196
5819,6,1,400100,1009,60014001001009,Block 1009,G5040,U,78904.0,U,S,163944,0,37.874360700000004,-122.24260179999999
21983,6,1,400100,1010,60014001001010,Block 1010,G5040,U,78904.0,U,S,39167,0,37.8780723,-122.2452041
6167,6,1,400100,1011,60014001001011,Block 1011,G5040,U,78904.0,U,S,9201,0,37.8615695,-122.24388870000001
4265,6,1,400100,1012,60014001001012,Block 1012,G5040,U,78904.0,U,S,106136,0,37.871891399999996,-122.2422044
8282,6,1,400100,1013,60014001001013,Block 1013,G5040,U,78904.0,U,S,86073,0,37.868776700000005,-122.23829479999999
6827,6,1,400100,1014,60014001001014,Block 1014,G5040,U,78904.0,U,S,167451,0,37.8658172,-122.2421872
18832,6,1,400100,1015,60014001001015,Block 1015,G5040,U,78904.0,U,S,144504,0,37.865274,-122.23402240000001
6925,6,1,400100,1016,60014001001016,Block 1016,G5040,U,78904.0,U,S,55509,0,37.8764054,-122.2434842
22222,6,1,400100,1017,60014001001017,Block 1017,G5040,U,78904.0,U,S,52677,0,37.8689665,-122.241491
3135,6,1,400100,1018,60014001001018,Block 1018,G5040,U,78904.0,U,S,22604,0,37.8820209,-122.2458535
6490,6,1,400100,1019,60014001001019,Block 1019,G5040,U,78904.0,U,S,446,0,37.883085200000004,-122.24626909999999
20243,6,1,400100,1020,60014001001020,Block 1020,G5040,U,78904.0,U,S,22275,0,37.883921799999996,-122.2459193
19120,6,1,400100,1021,60014001001021,Block 1021,G5040,U,78904.0,U,S,34677,0,37.8823751,-122.24377890000001
6166,6,1,400100,1022,60014001001022,Block 1022,G5040,U,78904.0,U,S,3524,0,37.8818821,-122.243788
18833,6,1,400100,1023,60014001001023,Block 1023,G5040,U,78904.0,U,S,35699,0,37.8616238,-122.23860420000001
23939,6,1,400100,1024,60014001001024,Block 1024,G5040,U,78904.0,U,S,249433,0,37.861152399999995,-122.2376959
3779,6,1,400100,1025,60014001001025,Block 1025,G5040,U,78904.0,U,S,10326,0,37.8585259,-122.2429496
6202,6,1,400100,1026,60014001001026,Block 1026,G5040,U,78904.0,U,S,64143,0,37.860244200000004,-122.235772
